번호,화장실이름,관리부서,주소,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름
1193,국립중앙과학관 과학교육관 1층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1194,국립중앙과학관 과학캠프관 1층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1195,국립중앙과학관 생물탐구관,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1196,국립중앙과학관 관람객식당,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1197,국립중앙과학관 자기부상역사관,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1198,국립중앙과학관 천체관,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1199,국립중앙과학관 창의나래관 1층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1200,국립중앙과학관 싸이언스홀,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1201,국립중앙과학관 자연사관,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1202,국립중앙과학관 과학기술관 2층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1203,국립중앙과학관 과학기술관 1층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1204,국립중앙과학관 과학기술관 지하1층,대전광역시 유성구청,대전광역시 유성구 구성동 32-2,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1205,대전지방기상청 3층,대전광역시 유성구청,대전광역시 유성구 구성동 22,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012400,구성동
1206,한국도로공사 유성영업소,대전광역시 유성구청,대전광역시 유성구 장대동 261-1,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동
1207,유성IC광장,대전광역시 유성구청,대전광역시 유성구 장대동 240-43,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동
1211,유성장옥,대전광역시 유성구청,대전광역시 유성구 장대동 191-7,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동
1213,희망쉼터,대전광역시 유성구청,대전광역시 유성구 자운동 41-11,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동
1218,대전광역시 시설관리공단 하수처리장 체육공원,대전광역시 유성구청,대전광역시 유성구 원촌동 24-9,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1219,대전광역시 시설관리공단 본부 3층,대전광역시 유성구청,대전광역시 유성구 원촌동 24-9,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1220,대전광역시 시설관리공단 본부 2층(동),대전광역시 유성구청,대전광역시 유성구 원촌동 24-9,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1221,대전광역시 시설관리공단 본부 2층(남),대전광역시 유성구청,대전광역시 유성구 원촌동 24-9,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1222,대전광역시 시설관리공단 본부 1층,대전광역시 유성구청,대전광역시 유성구 원촌동 24-9,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1223,대전청소년비행예방센터 야외화장실,대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1224,대전청소년비행예방센터 법연수관(외부),대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1225,대전청소년비행예방센터 법연수관2층,대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1226,대전청소년비행예방센터 법연수관1층,대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1227,대전청소년비행예방센터 법체험관2층,대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1228,대전청소년비행예방센터 법체험관1층,대전광역시 유성구청,대전광역시 유성구 원촌동 224,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동
1230,도로교통공단 대전충남지부 3층,대전광역시 유성구청,대전광역시 유성구 원신흥동 579-1,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동
1231,도로교통공단 대전충남지부 2층,대전광역시 유성구청,대전광역시 유성구 원신흥동 579-1,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동
1232,도로교통공단 대전충남지부 1층,대전광역시 유성구청,대전광역시 유성구 원신흥동 579-1,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011500,상대동
1233,갈마봉근린공원게이트볼장,대전광역시 유성구청,대전광역시 유성구 지족동 837번지,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동
1234,우산봉어린이공원,대전광역시 유성구청,대전광역시 유성구 지족동 652번지,3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020012000,지족동
1237,대전과학수사연구소 별관1층,대전광역시 유성구청,대전광역시 유성구 화암동 58-2,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동
1238,대전과학수사연구소 본관1층,대전광역시 유성구청,대전광역시 유성구 화암동 58-2,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동
1239,한국도로공사 북대전영업소,대전광역시 유성구청,대전광역시 유성구 화암동 5-2,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동
1241,북대전IC광장,대전광역시 유성구청,대전광역시 유성구 화암동 194-19,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동
1246,송림근린공원,대전광역시 유성구청,대전광역시 유성구 하기동 517,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동
1248,노은2동주민센터 3층,대전광역시 유성구청,대전광역시 유성구 하기동 411-1,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동
1249,노은2동주민센터 2층,대전광역시 유성구청,대전광역시 유성구 하기동 411-1,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동
1250,노은2동주민센터 1층,대전광역시 유성구청,대전광역시 유성구 하기동 411-1,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동
1251,노은2동주민센터 지하1층,대전광역시 유성구청,대전광역시 유성구 하기동 411-1,3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013200,하기동
1252,신성동주민센터 2층,대전광역시 유성구청,대전광역시 유성구 하기동 18-6,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동
1253,신성동주민센터 1층,대전광역시 유성구청,대전광역시 유성구 하기동 18-6,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동
1255,청벽산근린공원,대전광역시 유성구청,대전광역시 유성구 탑립동 712,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동
1256,대전세관 지정장치,대전광역시 유성구청,대전광역시 유성구 탑립동 693,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동
1257,대전세관 4층,대전광역시 유성구청,대전광역시 유성구 탑립동 693,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동
1258,대전세관 3층,대전광역시 유성구청,대전광역시 유성구 탑립동 693,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동
1259,대전세관 2층,대전광역시 유성구청,대전광역시 유성구 탑립동 693,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동
1261,월드컵경기장 4층,대전광역시 유성구청,대전광역시 유성구 노은동 270,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동
1262,월드컵경기장 3층,대전광역시 유성구청,대전광역시 유성구 노은동 270,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동
1263,월드컵경기장 2층,대전광역시 유성구청,대전광역시 유성구 노은동 270,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동
1264,월드컵경기장 1층,대전광역시 유성구청,대전광역시 유성구 노은동 270,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동
1265,월드컵경기장 지하1층,대전광역시 유성구청,대전광역시 유성구 노은동 270,3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011900,노은동
1267,행정타운주유소,대전광역시 유성구청,대전광역시 유성구 궁동 498,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1268,혜성빌딩,대전광역시 유성구청,대전광역시 유성구 궁동 482-3,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1269,설악추어탕,대전광역시 유성구청,대전광역시 유성구 궁동 479-8,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1271,장현근린공원,대전광역시 유성구청,대전광역시 유성구 궁동 477,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1272,태평양주유소,대전광역시 유성구청,대전광역시 유성구 궁동 448-1,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1273,욧골어린이공원,대전광역시 유성구청,대전광역시 유성구 궁동 413-7,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1274,궁동119안전센터 1층,대전광역시 유성구청,대전광역시 유성구 궁동 394,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동
1276,구암역,대전광역시 유성구청,대전광역시 유성구 구암동 96-7,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동
1280,유성구 보훈회관 2층,대전광역시 유성구청,대전광역시 유성구 구암동 622-6,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동
1282,유성구 평생학습원 구암센터 4층~옥상 계단,대전광역시 유성구청,대전광역시 유성구 구암동 621-7,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동
1283,유성구 평생학습원 구암센터 4층,대전광역시 유성구청,대전광역시 유성구 구암동 621-7,3000000000,대전광역시,3020000000,유성구,3020053000,온천1동,3020011200,구암동
